number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_feature_fraction,params_learning_rate,params_max_depth,params_min_child_samples,params_min_split_gain,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,user_attrs_accuracy,user_attrs_f1,user_attrs_precision,user_attrs_recall,user_attrs_roc_auc,state
1771,0.8376541346327313,2026-06-02 12:31:56.118273,2026-06-02 12:32:34.420197,0 days 00:00:38.301924,0.9166275780286793,0.657838075127064,0.015932633866442947,16,10,0.006859073250623619,1360,255,0.0007271814080258162,3.6874157341750084e-07,0.8788973331222957,0.8376541346327313,0.8347810932914691,0.8405904914777667,0.9508348993576591,COMPLETE
1772,0.837603276800399,2026-06-02 12:32:34.431785,2026-06-02 12:33:11.030119,0 days 00:00:36.598334,0.9366355660260063,0.6657480909499097,0.017562216390054508,16,10,0.004587007725652984,1380,239,4.99604456971117e-05,7.586387454457391e-05,0.8789920992255228,0.837603276800399,0.8356230808712959,0.8396272737298407,0.9508776204343713,COMPLETE
1773,0.835564071850821,2026-06-02 12:33:11.041563,2026-06-02 12:33:52.455084,0 days 00:00:41.413521,0.855789585675206,0.682876042205164,0.015001949268646913,16,20,0.015590882079954523,1400,247,7.822460906203941e-05,0.0030800441692557883,0.8770441015702687,0.835564071850821,0.8306971481364219,0.8405055008267381,0.9503354379723928,COMPLETE
1774,0.8379497364506818,2026-06-02 12:33:52.466689,2026-06-02 12:34:28.020892,0 days 00:00:35.554203,0.9444000843344321,0.6888357672373031,0.01633860568168247,16,10,0.002850114365299496,1360,231,0.0002387886136028938,1.8103386744638096e-07,0.8789183928476768,0.8379497364506818,0.8336623350311961,0.8423185673025727,0.9507324449791046,COMPLETE
1775,0.8370770906310322,2026-06-02 12:34:28.031911,2026-06-02 12:35:07.429783,0 days 00:00:39.397872,0.9299218562587671,0.670967986945019,0.01582510683630202,12,10,0.00678288677032632,1400,255,3.395076070923371e-05,1.6533232815246634e-06,0.8781918346503907,0.8370770906310322,0.8323184924128655,0.8419219538948362,0.9503650435642959,COMPLETE
1776,0.8371692785530018,2026-06-02 12:35:07.441467,2026-06-02 12:35:42.638396,0 days 00:00:35.196929,0.9115702198938836,0.6625051873132966,0.01693501056968582,16,10,5.9495233218066074e-05,1320,239,0.00010714745330738929,9.640116041329833e-07,0.8784129614342696,0.8371692785530018,0.8334497120308312,0.8409587794836916,0.950924207188657,COMPLETE
1777,0.8378142893623329,2026-06-02 12:35:42.649761,2026-06-02 12:36:20.953916,0 days 00:00:38.304155,0.9218300162704024,0.6544674718280625,0.015432393089329014,16,10,0.009773235486408518,1360,247,0.00048112721608750615,4.974710438440609e-07,0.8788868042574757,0.8378142893623329,0.8340226563999954,0.841666977126553,0.950809994670398,COMPLETE
1778,0.8378648480985085,2026-06-02 12:36:20.965625,2026-06-02 12:36:58.127717,0 days 00:00:37.162092,0.936647285858616,0.6772410246945676,0.015021693125233411,16,10,0.0028645983251356167,1380,239,1.662691268311044e-05,0.009876476377954458,0.878686736533731,0.8378648480985085,0.8324688511170654,0.84336676847873,0.9507123035431304,COMPLETE
1779,0.8354756689824198,2026-06-02 12:36:58.139512,2026-06-02 12:37:36.199595,0 days 00:00:38.060083,0.9268040434546658,0.699604881741829,0.016332015997865677,16,20,0.11065661006607942,1340,247,6.211083287579948e-05,0.04276621398074177,0.8769072057049501,0.8354756689824198,0.8301390992455991,0.8409020925660841,0.9502748866471021,COMPLETE
1780,0.8371741127404458,2026-06-02 12:37:36.211301,2026-06-02 12:38:15.245438,0 days 00:00:39.034137,0.9049796150406142,0.6673712361469158,0.01730961954279558,16,10,0.005359062935509921,1380,255,0.00015949100278410362,0.07299817801215577,0.8786867378642249,0.8371741127404458,0.8352848595635628,0.8390890116446558,0.9508335448756484,COMPLETE
1781,0.8361122517491749,2026-06-02 12:38:15.260630,2026-06-02 12:38:57.718326,0 days 00:00:42.457696,0.9499838608683339,0.691744135042432,0.01585823145746355,16,40,4.112854837151885e-05,1400,247,3.7554199823479256e-05,2.686808826855749e-07,0.8773073291779928,0.8361122517491749,0.8302725253556393,0.8420636049798835,0.9504904690280712,COMPLETE
1782,0.836458752649738,2026-06-02 12:38:57.740148,2026-06-02 12:39:32.895900,0 days 00:00:35.155752,0.9417782882138209,0.68217055060354,0.016610206102577615,-1,10,0.025578897420499153,1360,231,8.615146613121732e-05,0.00032970942501887233,0.8778970134631127,0.836458752649738,0.832830493636791,0.8401655695214112,0.950869959131881,COMPLETE
1783,0.8377131504209402,2026-06-02 12:39:32.907711,2026-06-02 12:40:04.394457,0 days 00:00:31.486746,0.9326465615738129,0.6614753127059556,0.015560502638743992,16,10,0.012098550791766673,1160,239,0.000309673537023976,0.0005227471996759293,0.8783076671314695,0.8377131504209402,0.8305129628006958,0.8450665285321207,0.9504519347102763,COMPLETE
1784,0.833791076119608,2026-06-02 12:40:04.405775,2026-06-02 12:40:23.760274,0 days 00:00:19.354499,0.917145314206301,0.672845587716982,0.016264670791401592,16,10,0.05365243336803253,640,255,1.0879548503138268e-05,3.864947668719044e-07,0.8742747792818774,0.833791076119608,0.819621602894648,0.8484943812635102,0.9487260649872838,COMPLETE
1785,0.8367689390161678,2026-06-02 12:40:23.771784,2026-06-02 12:41:00.478030,0 days 00:00:36.706246,0.9238737868345298,0.6543454506300623,0.01792286257289475,16,10,0.002618143383474196,1300,255,2.335221165832954e-05,1.3211036304652773e-07,0.8784761289685901,0.8367689390161678,0.8355409716554418,0.8380408008381025,0.9509468293537178,COMPLETE
1786,0.835303563095929,2026-06-02 12:41:00.489965,2026-06-02 12:41:39.937158,0 days 00:00:39.447193,0.7450916116181029,0.6655540625509527,0.016978469216141188,16,10,0.007119381579650381,1340,247,4.659278210765126e-05,0.1379910563064956,0.8771493925468334,0.835303563095929,0.832447274567753,0.8382108134389458,0.9503727531934344,COMPLETE
1787,0.8350335404716361,2026-06-02 12:41:39.948687,2026-06-02 12:42:10.214176,0 days 00:00:30.265489,0.9393357352382663,0.7617274154484394,0.015422781196699339,16,20,0.005386053146661168,1400,159,0.00014663610133413063,8.926424292240216e-07,0.875612065191112,0.8350335404716361,0.8233792430616672,0.8470496148315956,0.9496260878732774,COMPLETE
1788,0.8373929583771252,2026-06-02 12:42:10.225375,2026-06-02 12:42:47.373077,0 days 00:00:37.147702,0.9316321229537752,0.818133768135637,0.016025321915783798,16,10,0.0031008219628528635,1380,239,8.54549686230504e-05,5.470105962644196e-07,0.878634087220278,0.8373929583771252,0.8340314847619341,0.8408171091378526,0.9506538994881755,COMPLETE
1789,0.8300064124520129,2026-06-02 12:42:47.384449,2026-06-02 12:43:30.130846,0 days 00:00:42.746397,0.911814098780879,0.6855898728314548,0.05540066576699678,16,70,0.010217193103019525,1360,247,0.00021500562863459253,3.0498111003077805e-05,0.874822299877307,0.8300064124520129,0.838016747764001,0.822176257305841,0.9477779302269926,COMPLETE
1790,0.8378681137822946,2026-06-02 12:43:30.142553,2026-06-02 12:44:07.115125,0 days 00:00:36.972572,0.9444343818794364,0.6762658907971574,0.016602090983572942,16,10,0.002458449223959682,1320,255,6.0928070419530765e-05,0.0031600925131614744,0.8790868659939971,0.8378681137822946,0.8351635759472312,0.8406188120643803,0.9509461711872147,COMPLETE
1791,0.8368536968729775,2026-06-02 12:44:07.126487,2026-06-02 12:44:44.090781,0 days 00:00:36.964294,0.92623954362182,0.6691085364731767,0.017388287650619103,16,10,0.10555280188845896,1400,239,0.00011953985215858714,2.847350292617939e-07,0.8783919043698765,0.8368536968729775,0.8345823466427843,0.8391739806272934,0.9505732922850374,COMPLETE
1792,0.8375847416445024,2026-06-02 12:44:44.102768,2026-06-02 12:45:21.979119,0 days 00:00:37.876351,0.9380065034238694,0.7093184173718561,0.015540899041542698,16,10,0.0077305359743954395,1380,247,2.6060180669874323e-05,1.3722636438395965e-06,0.878676207668911,0.8375847416445024,0.8335360794529058,0.8416953121587606,0.9508551989472235,COMPLETE
1793,0.8348229310706201,2026-06-02 12:45:21.990377,2026-06-02 12:45:57.120920,0 days 00:00:35.130543,0.9193540234602099,0.6583913256564837,0.01622867795378084,10,10,0.004456439265471795,1340,255,1.5479070643680493e-05,0.000760047395745435,0.8756646978733892,0.8348229310706201,0.8245501543952624,0.8453781007292506,0.9493944496119685,COMPLETE
1794,0.8374385271833619,2026-06-02 12:45:57.132219,2026-06-02 12:46:33.732372,0 days 00:00:36.600153,0.9499374810662657,0.6805106786997103,0.015424274900986272,16,20,0.00010758938307141742,1360,231,6.447669171693263e-06,0.00010837424269165795,0.8782023691698105,0.8374385271833619,0.8309123463947822,0.8441033444905802,0.9505868717100515,COMPLETE
1795,0.8288048346031839,2026-06-02 12:46:33.743600,2026-06-02 12:46:59.746527,0 days 00:00:26.002927,0.9328247493501983,0.6715357983398433,0.0168240338413706,8,10,0.005003537495732822,1400,247,3.79019710068034e-05,6.66681594434857e-07,0.8694942631982889,0.8288048346031839,0.8087027159010667,0.849967506803622,0.9467099137884766,COMPLETE
1796,0.8357046835537124,2026-06-02 12:46:59.757030,2026-06-02 12:47:35.046024,0 days 00:00:35.288994,0.9266247998407597,0.6925351802076679,0.032821651096374305,16,10,0.0027003688552735042,1380,239,5.741325859111729e-05,2.065110898694281e-07,0.8789499701286786,0.8357046835537124,0.8432577739412505,0.8283238349461285,0.9506224439429838,COMPLETE
1797,0.8356796871860702,2026-06-02 12:47:35.056856,2026-06-02 12:48:14.081323,0 days 00:00:39.024467,0.6661267898765071,0.6597798579744627,0.01587417634067434,16,10,0.008115665968125697,1280,247,0.00017922204868303602,0.2630023081383321,0.8772230985920558,0.8356796871860702,0.8314469257316249,0.8399955785889586,0.9499937637404479,COMPLETE
1798,0.8334289608547659,2026-06-02 12:48:14.092106,2026-06-02 12:48:38.814526,0 days 00:00:24.722420,0.9399558832745563,0.6878919636363148,0.017399555674173586,16,10,0.06786622810199844,1340,127,8.275262149500743e-05,0.0018391357023785826,0.8740957776033605,0.8334289608547659,0.8198647089927359,0.8474745464183467,0.9488938051320871,COMPLETE
1799,0.8369797164705967,2026-06-02 12:48:38.826048,2026-06-02 12:49:16.551761,0 days 00:00:37.725713,0.9086347707285443,0.6665885296714846,0.018265408896996967,14,10,0.04719595681818103,1400,239,0.00034228606426051983,4.332813238602951e-07,0.8785814339153428,0.8369797164705967,0.8353610964982462,0.8386357378029002,0.950454287582906,COMPLETE
1800,0.837065398289393,2026-06-02 12:49:16.563345,2026-06-02 12:49:53.804894,0 days 00:00:37.241549,0.917961601140151,0.7782939295048007,0.01638087077621467,16,10,0.00014572081485035896,1320,255,0.00012630669260852695,1.1119729083172637e-06,0.878486665483751,0.837065398289393,0.8343539586119362,0.8398255539501204,0.9508494444977318,COMPLETE
1801,0.836454246110061,2026-06-02 12:49:53.816873,2026-06-02 12:50:30.382808,0 days 00:00:36.565935,0.9336569185728304,0.8447154598230667,0.015009452458648993,16,20,0.013374408735645864,1360,223,2.8299662142606442e-05,1.8048841552923662e-06,0.8774337028309617,0.836454246110061,0.8297273925590064,0.8433101321207008,0.9502503600242954,COMPLETE
1802,0.8370080390022531,2026-06-02 12:50:30.394386,2026-06-02 12:51:07.408805,0 days 00:00:37.014419,0.9227289433029613,0.6756562596820285,0.015824902394688523,12,10,0.005358419807282126,1380,231,4.615944560322971e-05,3.336575283080546e-07,0.8778864812720574,0.8370080390022531,0.8305212521892491,0.8436217332090185,0.9501325003144979,COMPLETE
1803,0.8376093426372794,2026-06-02 12:51:07.420439,2026-06-02 12:51:45.358230,0 days 00:00:37.937791,0.9299249642156063,0.6565865148848891,0.016696454384357875,16,10,2.5183040783427653e-06,1400,247,0.00010008363840443351,7.5070797722101e-07,0.8789605129636863,0.8376093426372794,0.8353860774761257,0.8398822577209207,0.9510101394535768,COMPLETE
1804,0.8366583720582886,2026-06-02 12:51:45.369771,2026-06-02 12:52:23.851119,0 days 00:00:38.481348,0.9443239528444674,0.6633124767563134,0.01542050589690194,16,10,0.008405548354354569,1360,255,1.9073971372685994e-05,5.526441347408436e-07,0.8780549577446126,0.8366583720582886,0.833070247276892,0.8403072037532656,0.9506291868373746,COMPLETE
1805,0.8345303845778084,2026-06-02 12:52:23.862436,2026-06-02 12:52:47.020879,0 days 00:00:23.158443,0.9370941543306919,0.6991818413175733,0.017754305380071417,16,10,0.002783735236507788,1060,167,0.00023056438382260878,0.005150864024938332,0.8750750421938919,0.8345303845778084,0.821872668986409,0.8476161782426024,0.9495076504366863,COMPLETE
1806,0.8286714409783825,2026-06-02 12:52:47.032235,2026-06-02 12:53:07.910876,0 days 00:00:20.878641,0.9141193806264543,0.682264310046101,0.016047866972531803,16,10,0.004785395498288778,1400,71,6.742624417733879e-05,0.00021932487578471373,0.869209967882219,0.8286714409783825,0.8075084346969632,0.8510157392785658,0.9463536601679098,COMPLETE
1807,0.8367800631298549,2026-06-02 12:53:07.922641,2026-06-02 12:53:46.945975,0 days 00:00:39.023334,0.8073274822242746,0.6719227115446493,0.01697434849954057,16,10,1.78498695890564e-05,1380,247,1.1383551721303845e-05,2.19629388395436e-07,0.8784761419409072,0.8367800631298549,0.835482033785298,0.8381258420487091,0.9508310171955981,COMPLETE
1808,0.8368949010486492,2026-06-02 12:53:46.957308,2026-06-02 12:54:23.852273,0 days 00:00:36.894965,0.9048185968384727,0.6554127345237629,0.016340779425424314,-1,20,0.009869759543215676,1320,239,0.00045132470270493804,1.61892916947061e-07,0.8780865346929908,0.8368949010486492,0.8323402893026016,0.8415253284491048,0.9506880780786348,COMPLETE
1809,0.8381042202091299,2026-06-02 12:54:23.864605,2026-06-02 12:55:02.387775,0 days 00:00:38.523170,0.93146524037004,0.6500326709487544,0.015504984069579135,16,10,0.005228705363762826,1360,255,3.187532657484262e-05,0.02617501387986182,0.8790973998481699,0.8381042202091299,0.8342707433517301,0.842006980659849,0.9508557523594465,COMPLETE
1810,0.8380277941380511,2026-06-02 12:55:02.399113,2026-06-02 12:55:38.833874,0 days 00:00:36.434761,0.9209633471317784,0.6653597416587744,0.015934585292162063,16,10,1.8137429459652728e-05,1340,247,0.00013610052378610526,0.0005483979450979332,0.8789815650387265,0.8380277941380511,0.8337901566852843,0.8423468951119834,0.9507929571956191,COMPLETE
1811,0.8369444709404344,2026-06-02 12:55:38.845043,2026-06-02 12:55:59.372352,0 days 00:00:20.527309,0.9389429793676533,0.6776470334200835,0.027224071670941194,16,10,0.0027086142946986407,760,239,1.3152321218242737e-07,4.0063559720269835e-07,0.8780023044396774,0.8369444709404344,0.83156067502517,0.8424319002086055,0.9504072773518141,COMPLETE
1812,0.8379570139765052,2026-06-02 12:55:59.383991,2026-06-02 12:56:37.036553,0 days 00:00:37.652562,0.9272961575028802,0.6932292735101843,0.017208685029056925,16,10,9.130927100240256e-06,1400,247,5.751792312334354e-05,1.0798453508922558e-06,0.8792869330524947,0.8379570139765052,0.8361872753077053,0.8397689151844921,0.9510015975976089,COMPLETE
1813,0.837624354198535,2026-06-02 12:56:37.048137,2026-06-02 12:57:15.955715,0 days 00:00:38.907578,0.9341801553613027,0.6609022728249588,0.01655564873063681,16,10,0.006906911658648821,1380,255,8.58794476243428e-05,0.0009588718151977838,0.8789710391675182,0.837624354198535,0.8353839593308331,0.8399105542315447,0.9508519884225993,COMPLETE
1814,0.835592399747917,2026-06-02 12:57:15.967353,2026-06-02 12:57:55.489338,0 days 00:00:39.521985,0.7801360684052464,0.6860812910083888,0.015434603537028914,16,10,0.01130715353063718,1340,239,0.245861544474752,6.735128852120809e-07,0.8771178092786086,0.835592399747917,0.8310720282455719,0.8401938973308217,0.9501161741278535,COMPLETE
1815,0.834968660196664,2026-06-02 12:57:55.500788,2026-06-02 12:58:34.961283,0 days 00:00:39.460495,0.9002158773911869,0.6696708215653738,0.015991062688150027,16,60,0.01697133415244741,1300,231,0.00018362866735182216,0.002405885163961576,0.8760437636167918,0.834968660196664,0.8264482268113778,0.8436783623442508,0.9495542292627208,COMPLETE
1816,0.8368669753264081,2026-06-02 12:58:34.973082,2026-06-02 12:59:11.623583,0 days 00:00:36.650501,0.9435123555852389,0.6758516801808545,0.018662855184234807,16,10,0.0028896811213502747,1360,247,4.05756984743106e-08,0.0003241035034165851,0.878613031486379,0.8368669753264081,0.8360311463486071,0.8377292093801808,0.9508062875252876,COMPLETE
1817,0.8371152336803003,2026-06-02 12:59:11.644038,2026-06-02 12:59:53.176418,0 days 00:00:41.532380,0.9117803543127483,0.6501027512092762,0.015044131767027211,16,20,0.007025314347933658,1400,255,4.395954802710723e-05,9.013941494837204e-08,0.8782444859595847,0.8371152336803003,0.8325234789661806,0.8417803292933774,0.9505617605627664,COMPLETE
1818,0.8373551648129204,2026-06-02 12:59:53.188078,2026-06-02 13:00:29.430366,0 days 00:00:36.242288,0.9256779906896249,0.6641947117977458,0.017696748470328316,16,10,0.004965973392095224,1380,231,2.2173911949452114e-05,0.05682476872692471,0.878770971776397,0.8373551648129204,0.8351230918957384,0.839627254469049,0.9506704829132726,COMPLETE
1819,0.8344968512705195,2026-06-02 13:00:29.451074,2026-06-02 13:01:03.525779,0 days 00:00:34.074705,0.916927689499023,0.6796865785281724,0.015004812133054235,10,10,0.0026670807543794496,1360,239,0.0002535641127904872,2.1901202213422678e-06,0.8750645106680838,0.8344968512705195,0.8219312003164106,0.8474745391955499,0.9490917060913757,COMPLETE
1820,0.8374511780333446,2026-06-02 13:01:03.536399,2026-06-02 13:01:43.951422,0 days 00:00:40.415023,0.9363474073396396,0.6583046015287618,0.01670936708488061,16,20,4.556096591818693e-05,1400,247,0.00010456422176390234,0.1081286156007443,0.8785287806104076,0.8374511780333446,0.8330902371257342,0.8418936116398319,0.9508891365263743,COMPLETE
1821,0.8375042767054546,2026-06-02 13:01:43.972559,2026-06-02 13:02:20.820576,0 days 00:00:36.848017,0.9297823715920418,0.6715908911928876,0.015879477800499885,16,10,0.008147432161956973,1320,255,4.692750682931511e-06,2.5961337300902406e-07,0.8787077896066418,0.8375042767054546,0.8340877903320166,0.8409870639563208,0.950739529137031,COMPLETE
1822,0.8381882470145349,2026-06-02 13:02:20.831976,2026-06-02 13:02:57.057614,0 days 00:00:36.225638,0.9446758415887262,0.6881377331068226,0.017194138034389614,16,10,1.790435931311188e-05,1380,239,3.4107133384600725e-05,4.822574304545074e-07,0.8792237522132337,0.8381882470145349,0.8348014204625351,0.8416386541323405,0.9509209006689828,COMPLETE
1823,0.8369090224342773,2026-06-02 13:02:57.069609,2026-06-02 13:03:32.058766,0 days 00:00:34.989157,0.9458563935371255,0.7003009624802082,0.01759262581724145,16,10,0.002865472806835005,1360,231,2.803128408594081e-05,1.3688573694550079e-06,0.8782339630819881,0.8369090224342773,0.833282812234637,0.8405905059233604,0.9507143336983624,COMPLETE
1824,0.8334576878132536,2026-06-02 13:03:32.069556,2026-06-02 13:04:11.622108,0 days 00:00:39.552552,0.9456129430498983,0.690587937164367,0.018497976612430102,16,120,0.005400380419079438,1340,223,1.70123889351897e-05,7.95873372934819e-07,0.8746959561604545,0.8334576878132536,0.8235803356947167,0.8435933548400296,0.948979860477848,COMPLETE
1825,0.8373406602207897,2026-06-02 13:04:11.633742,2026-06-02 13:04:47.709497,0 days 00:00:36.075755,0.9460780459253173,0.6876220167176108,0.01823475004649836,16,10,0.0027731167067574576,1400,231,3.594459573769567e-05,5.381791979946163e-07,0.8786762060057933,0.8373406602207897,0.8345468445493184,0.8401938684396342,0.9508220589086519,COMPLETE
1826,0.8304339522357459,2026-06-02 13:04:47.729549,2026-06-02 13:05:12.921378,0 days 00:00:25.191829,0.9456045588163587,0.6954736233805983,0.0189430088767439,8,10,0.01083537904036294,1380,231,1.9640411243786842e-05,0.0001818285786128492,0.8709894844081888,0.8304339522357459,0.8118103792975074,0.849967501988424,0.9471623676653923,COMPLETE
1827,0.8371368713719619,2026-06-02 13:05:12.932975,2026-06-02 13:05:48.743749,0 days 00:00:35.810774,0.9455731636175446,0.6881523523728771,0.01795064060517881,14,10,0.006014019730082201,1360,231,3.3988600898062795e-05,9.433051994528576e-07,0.8783918990479003,0.8371368713719619,0.8334175456784917,0.840930398707104,0.9505684755165413,COMPLETE
1828,0.8368987557235466,2026-06-02 13:05:48.755192,2026-06-02 13:06:25.172545,0 days 00:00:36.417353,0.9495175411349626,0.6952956039907024,0.01756411509713613,16,10,0.002769149387851404,1400,239,2.7727921444643376e-05,0.0016841679039820193,0.8783813678547157,0.8368987557235466,0.8343377273028016,0.8395139528618029,0.9507158822928883,COMPLETE
1829,0.8378732244458611,2026-06-02 13:06:25.184285,2026-06-02 13:06:59.709581,0 days 00:00:34.525296,0.9409806330646251,0.6912271766286048,0.01831638307603843,16,10,0.008112247885627392,1380,223,1.2679602780461596e-05,4.857231158624218e-07,0.8790763414532828,0.8378732244458611,0.8350669367058937,0.8407321570084076,0.9507215131840138,COMPLETE
1830,0.8350659618015369,2026-06-02 13:06:59.720916,2026-06-02 13:07:35.492166,0 days 00:00:35.771250,0.9434506241130171,0.7038809325418001,0.01733442213480588,12,20,0.0025733617570112112,1320,239,4.145489681138895e-05,3.41902036361137e-07,0.876422836677912,0.8350659618015369,0.8285621794700669,0.8416953097511616,0.9499865706317084,COMPLETE
1831,0.8375195998911806,2026-06-02 13:07:35.503636,2026-06-02 13:08:10.854597,0 days 00:00:35.350961,0.949445333983444,0.6973230966850287,0.017704196583720005,16,10,0.005358277932614784,1340,239,1.859090380676982e-05,8.147727516300753e-07,0.8787920328322723,0.8375195998911806,0.834584722523573,0.8405055080495352,0.9507936972104399,COMPLETE
1832,0.8365285829237258,2026-06-02 13:08:10.866232,2026-06-02 13:08:46.640714,0 days 00:00:35.774482,0.9499274231766534,0.7066411922485164,0.01716336006784725,16,10,0.0048658271826944495,1400,231,4.476636653794224e-05,1.536732459443594e-06,0.8779707148516057,0.8365285829237258,0.8330379502436926,0.840080569239987,0.9507316442895215,COMPLETE
1833,0.8370677342711876,2026-06-02 13:08:46.652533,2026-06-02 13:09:22.289029,0 days 00:00:35.636496,0.9396342641553037,0.6852527746918222,0.018486611958600786,16,10,0.012569363989135853,1360,239,2.69200645408099e-05,0.01599888255413881,0.878634085224537,0.8370677342711876,0.8353649399957189,0.838805714289759,0.9508335173135428,COMPLETE
1834,0.8361879376239139,2026-06-02 13:09:22.300471,2026-06-02 13:09:59.819504,0 days 00:00:37.519033,0.8197173270534585,0.6956567179573184,0.018887894607565386,16,10,0.002559092499491258,1380,231,1.2728234848985239e-05,0.003744177860729012,0.878118133594521,0.8361879376239139,0.8354414279236493,0.8369643633412953,0.9507401930587727,COMPLETE
1835,0.8376733560822259,2026-06-02 13:09:59.830288,2026-06-02 13:10:34.165123,0 days 00:00:34.334835,0.9391413816179023,0.6895646081592004,0.017953469583670733,16,10,0.008710343469278669,1300,239,4.8367572752930254e-05,5.926391656558968e-07,0.8788552060211924,0.8376733560822259,0.8343930860444146,0.8410153604669448,0.9507858566763087,COMPLETE
1836,0.8372787619066783,2026-06-02 13:10:34.176791,2026-06-02 13:11:12.549884,0 days 00:00:38.373093,0.9408842176326027,0.6818708116710921,0.01705949743835516,-1,20,0.006701522795923049,1400,239,2.1853240203765135e-05,0.0007343998814312899,0.8786656774735967,0.8372787619066783,0.8347003973563639,0.8399105831227321,0.9507571635547293,COMPLETE
1837,0.8366162212798208,2026-06-02 13:11:12.561397,2026-06-02 13:11:48.472492,0 days 00:00:35.911095,0.9408246068949221,0.6864600610557858,0.017153695749901225,16,10,0.0026738149847592638,1340,239,3.309391727201777e-05,3.041008136170827e-07,0.878044427881922,0.8366162212798208,0.8331805004241549,0.8401088970493974,0.9508260522419884,COMPLETE
1838,0.8372685021699612,2026-06-02 13:11:48.484314,2026-06-02 13:12:24.426864,0 days 00:00:35.942550,0.9496858306443806,0.7028235453605293,0.017735259170898333,16,10,0.0149190523871858,1360,239,5.783774628982655e-05,0.00044859512278208613,0.8786024992953237,0.8372685021699612,0.8343487526474629,0.8402505577648407,0.9506804854506958,COMPLETE
1839,0.8372965127423693,2026-06-02 13:12:24.438367,2026-06-02 13:13:00.053660,0 days 00:00:35.615293,0.9376304925859261,0.6936961035860938,0.016948350690035665,16,10,6.09842940173575e-05,1380,231,3.669080361449405e-05,9.95894773774796e-07,0.8784866721362213,0.8372965127423693,0.8334228884924224,0.8412420479474009,0.950853151203446,COMPLETE
1840,0.8381478318797613,2026-06-02 13:13:00.064442,2026-06-02 13:13:36.604392,0 days 00:00:36.539950,0.9439343743648612,0.6830458674834102,0.016820675351489886,16,10,6.715041207508475e-05,1380,239,4.943162992345275e-05,0.007808887555152427,0.8791816367539536,0.8381478318797613,0.8346669101323339,0.8416953290119532,0.9509142954885266,COMPLETE
1841,0.8356185908101228,2026-06-02 13:13:36.615294,2026-06-02 13:14:15.828019,0 days 00:00:39.212725,0.935882003893296,0.6908049147552018,0.017513439759426156,16,50,0.00505463729526202,1340,231,1.4842197242468426e-05,1.3676368536528308e-07,0.8767913632451657,0.8356185908101228,0.8288266243693231,0.8425451488486743,0.9500380401778984,COMPLETE
1842,0.8348196692679504,2026-06-02 13:14:15.848876,2026-06-02 13:15:03.859063,0 days 00:00:48.010187,0.940907045322003,0.6820935476531592,0.016629033927474456,16,80,4.3397428410928584e-05,1400,239,2.2291260756824614e-05,4.4166386710211744e-07,0.8760016368483122,0.8348196692679504,0.8267696659075535,0.8430551192384333,0.9497066603614774,COMPLETE
1843,0.8370232588408905,2026-06-02 13:15:03.869765,2026-06-02 13:15:41.457724,0 days 00:00:37.587959,0.9350467118492636,0.6986403951669267,0.018005348857269832,16,20,0.008205256093682079,1360,239,2.75819455124684e-06,0.0025281681755579977,0.8783603224321457,0.8370232588408905,0.8336654046471453,0.8404488909522975,0.9505824934921828,COMPLETE
1844,0.8375478883765378,2026-06-02 13:15:41.469051,2026-06-02 13:16:15.914545,0 days 00:00:34.445494,0.9448395598096748,0.6871752976583703,0.016610775160630052,16,10,0.010453205617965202,1300,239,7.153324854778443e-06,2.0504040605455353e-07,0.8785603898232669,0.8375478883765378,0.8328836250391869,0.8422902876451416,0.950695387169248,COMPLETE
1845,0.8371987804234186,2026-06-02 13:16:15.934912,2026-06-02 13:16:53.867040,0 days 00:00:37.932128,0.9349184742310871,0.6827642740360964,0.016976260059634894,16,10,0.040901741974994535,1400,247,5.78546876911568e-05,6.951153614695478e-07,0.8786235580228344,0.8371987804234186,0.8347592742887574,0.8396839052726722,0.9507138739762372,COMPLETE
1846,0.8376463019226684,2026-06-02 13:16:53.878855,2026-06-02 13:17:29.505090,0 days 00:00:35.626235,0.9402123158455975,0.694248264703881,0.01642473445107926,16,10,6.979590528371745e-05,1360,231,9.667890372341247e-06,0.0011144025757753896,0.8786130264970261,0.8376463019226684,0.8328556079787282,0.8425168667836441,0.9507878975860881,COMPLETE
1847,0.8354195752907386,2026-06-02 13:17:29.516933,2026-06-02 13:18:02.828275,0 days 00:00:33.311342,0.9340264604659889,0.7105955717198963,0.017303021641768584,10,10,0.004771044031119378,1320,247,3.063377438463326e-05,1.4243578225865976e-06,0.8761385363724893,0.8354195752907386,0.8252932612851733,0.8458314347609802,0.949415279930518,COMPLETE
1848,0.8372380007447088,2026-06-02 13:18:02.838892,2026-06-02 13:18:39.377992,0 days 00:00:36.539100,0.945909835458954,0.6797609214434358,0.016439160667839223,16,10,0.0032097920439832584,1380,239,7.960667859138652e-05,2.0390785613454405e-06,0.8785077328594731,0.8372380007447088,0.833809614067674,0.8407321112640274,0.9508076277309265,COMPLETE
1849,0.8378949174470188,2026-06-02 13:18:39.389789,2026-06-02 13:19:14.293359,0 days 00:00:34.903570,0.936328009505931,0.6883853839196845,0.018832043824249176,16,10,1.5076405682705463e-05,1340,231,5.6216898730964675e-05,0.043734841666993096,0.8790447448801171,0.8378949174470188,0.8347743936437255,0.8410720834985367,0.9509217823518171,COMPLETE
