number,value,datetime_start,datetime_complete,duration,params_class_weight,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_child_samples,params_min_split_gain,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_accuracy,user_attrs_f1,user_attrs_precision,user_attrs_recall,user_attrs_roc_auc,state
1460,0.8372918306814962,2026-06-01 07:54:47.469001,2026-06-01 07:55:28.040582,0 days 00:00:40.571581,balanced,0.6611511250358358,0.01861017833038112,16,20,0.032265791001923366,1800,224,3.8550414382981686e-05,1.218064030585755e-06,0.8443746022670573,0.8780659830592348,0.8372918306814962,0.8298994363937662,0.8448275862068967,0.9499444393873889,COMPLETE
1461,0.8296605168029161,2026-06-01 07:55:28.052419,2026-06-01 07:55:50.304397,0 days 00:00:22.251978,balanced,0.6600011616506966,0.01871691223085501,16,10,0.5546466816403828,1800,216,2.4857072469559656e-05,1.0596905348435688e-06,0.8486180810251944,0.870643541891122,0.8296605168029161,0.8118280326481133,0.8483098352301681,0.9464233956979907,COMPLETE
1462,0.8395160686311532,2026-06-01 07:55:50.315199,2026-06-01 07:56:29.347200,0 days 00:00:39.032001,balanced,0.6643797204754972,0.019831904514084748,16,10,0.000189536414588988,1800,232,6.727039338062591e-05,1.8412946738843957e-06,0.8311153697237861,0.8803263552463138,0.8395160686311532,0.8361965907619325,0.8428741294377442,0.9515336033208671,COMPLETE
1463,0.8386696970706966,2026-06-01 07:56:29.358098,2026-06-01 07:57:08.020167,0 days 00:00:38.662069,balanced,0.6541640921602137,0.017648176779255315,16,10,0.018393045884482186,1800,224,5.268756957156861e-05,7.874153808010927e-07,0.8196961805115639,0.8792434857737724,0.8386696970706966,0.8322622011162375,0.8451956287865919,0.9507533921261967,COMPLETE
1464,0.8368668175638266,2026-06-01 07:57:08.031514,2026-06-01 07:57:51.079824,0 days 00:00:43.048310,balanced,0.6646144533437203,0.017562543621250024,16,20,0.05709948287063065,1800,208,7.395922959743106e-05,8.356911662736075e-07,0.8538096612724587,0.8774877446275872,0.8368668175638266,0.8277668602538721,0.8461865126550024,0.9495770508583643,COMPLETE
1465,0.8313416943946503,2026-06-01 07:57:51.092070,2026-06-01 07:58:20.931402,0 days 00:00:29.839332,balanced,0.6505608426899658,0.018052794473252292,16,10,0.42246179977673465,1800,216,4.0145816638140374e-05,1.2928064480762573e-06,0.8240429640124715,0.872315172668818,0.8313416943946503,0.8158816818258371,0.8474038842647641,0.9471405644774803,COMPLETE
1466,0.8381856641853377,2026-06-01 07:58:20.943941,2026-06-01 07:59:08.429306,0 days 00:00:47.485365,balanced,0.6588862520503143,0.018914986279225877,16,10,0.017437814250900546,1800,232,7.420253833033963e-05,5.139779943739821e-07,0.8304101802657378,0.8791593770632641,0.8381856641853377,0.8336738807771106,0.8427608855670687,0.9507945163377655,COMPLETE
1467,0.8382689203661386,2026-06-01 07:59:08.441730,2026-06-01 07:59:52.325592,0 days 00:00:43.883862,balanced,0.6670325582930001,0.017260739950355968,16,10,0.03873081973114016,1800,232,2.872298889831618e-05,6.471721822221358e-07,0.8332704540108605,0.8790332156554825,0.8382689203661386,0.8324541212879512,0.8441764339505125,0.9504598078864072,COMPLETE
1468,0.8378599517182314,2026-06-01 07:59:52.338002,2026-06-01 08:00:40.852236,0 days 00:00:48.514234,balanced,0.6505918775851763,0.017052872120643544,16,20,0.018036563394654776,1900,224,5.247758418582002e-05,9.566147723832651e-07,0.840622983268207,0.8783813850865059,0.8378599517182314,0.8297387597616109,0.8461582016873338,0.950296339908951,COMPLETE
1469,0.8390486291929887,2026-06-01 08:00:40.864016,2026-06-01 08:01:39.716462,0 days 00:00:58.852446,balanced,0.6606595712477266,0.017978754319170776,16,10,0.018575660415471103,1900,216,1.3381118240585422e-05,5.243330063229348e-07,0.8392524058091722,0.8795693977422988,0.8390486291929887,0.8328932377395185,0.8453088726572674,0.9508921546058083,COMPLETE
1470,0.8368497543404887,2026-06-01 08:01:39.728534,2026-06-01 08:02:29.927849,0 days 00:00:50.199315,balanced,0.6505232387142159,0.019147294851260262,16,10,0.06720954696676906,1900,224,8.217634753271355e-05,4.800901889898255e-07,0.8271649357365357,0.8780764966480482,0.8368497543404887,0.8317490897093304,0.8420248004076779,0.9498279246835489,COMPLETE
1471,0.8373043250765327,2026-06-01 08:02:29.940042,2026-06-01 08:03:18.131381,0 days 00:00:48.191339,balanced,0.65065104335108,0.016902181233886898,16,20,0.03446455726876886,1900,232,3.728166319427854e-05,1.3491219070581294e-06,0.8439671917642713,0.8779398276201847,0.8373043250765327,0.8290058201916796,0.8457901591076382,0.9499249239453366,COMPLETE
1472,0.839036872353847,2026-06-01 08:03:18.143028,2026-06-01 08:04:00.422731,0 days 00:00:42.279703,balanced,0.6666256317578498,0.016951015569437806,16,10,0.02070650606647996,1900,216,9.491555012148275e-05,2.618892161307909e-06,0.8254753321564522,0.8794747737849961,0.839036872353847,0.8323167031485573,0.8458750920106449,0.9507551045767991,COMPLETE
1473,0.8327742132356476,2026-06-01 08:04:00.434368,2026-06-01 08:04:46.905309,0 days 00:00:46.470941,balanced,0.6581633009185822,0.05439422553109971,16,20,0.0005222622231174502,1900,232,7.037190659376987e-05,8.059183946793652e-07,0.8334106497487713,0.876762317942127,0.8327742132356476,0.8393424649234857,0.8263122133514523,0.9485641556336967,COMPLETE
1474,0.8378257088939152,2026-06-01 08:04:46.917229,2026-06-01 08:05:23.878744,0 days 00:00:36.961515,balanced,0.6656753558474389,0.017960305646870563,16,10,0.04492729763392395,1800,208,4.556118128275214e-05,3.988687068965167e-07,0.8361013134443497,0.8784444656245984,0.8378257088939152,0.8302635809174216,0.8455353603986184,0.9503514918173984,COMPLETE
1475,0.840342642987102,2026-06-01 08:05:23.890275,2026-06-01 08:06:07.970394,0 days 00:00:44.080119,balanced,0.6697285348976728,0.01651514741158591,16,10,0.00014333594449541788,1900,224,2.562872754237808e-05,6.432556284834196e-07,0.8494852696436596,0.8805366220486418,0.840342642987102,0.8341806115489726,0.8466111771700356,0.9515448000510518,COMPLETE
1476,0.83775089186137,2026-06-01 08:06:07.982382,2026-06-01 08:06:45.955774,0 days 00:00:37.973392,balanced,0.6707452416100058,0.01881321459453469,16,10,0.0339296046399459,1800,216,1.7789897703332255e-05,1.0133959616464549e-06,0.8374068557840076,0.8786442161853434,0.83775089186137,0.8319267606352551,0.8436668365324728,0.9504359965419952,COMPLETE
1477,0.8354677227307423,2026-06-01 08:06:45.967328,2026-06-01 08:07:24.268600,0 days 00:00:38.301272,,0.670099487279737,0.019912201896657947,16,10,0.017871705035362787,1800,224,2.182208056449004e-05,1.9032124248521795e-06,0.8558011228082447,0.8816300061047854,0.8354677227307423,0.8634345178848016,0.8092690108147896,0.9509492065101542,COMPLETE
1478,0.8384506793894365,2026-06-01 08:07:24.280237,2026-06-01 08:08:05.780632,0 days 00:00:41.500395,balanced,0.6595781224454959,0.017668405821658132,16,20,0.01914752839493641,1800,224,2.428669383266923e-05,6.813532114383677e-07,0.8493823392878626,0.8788439773571662,0.8384506793894365,0.8304292998603439,0.8466394881377045,0.9502369342702689,COMPLETE
1479,0.8376834373013927,2026-06-01 08:08:05.801133,2026-06-01 08:08:47.598271,0 days 00:00:41.797138,balanced,0.6726835285668534,0.016784760293213095,16,10,0.052416995871640566,1900,216,2.489159350394523e-05,5.965973766281201e-07,0.8567120918549828,0.8783918960225497,0.8376834373013927,0.8305053396095802,0.8449974520129099,0.9502859968753447,COMPLETE
1480,0.8301775980382043,2026-06-01 08:08:47.610269,2026-06-01 08:09:28.325875,0 days 00:00:40.715606,balanced,0.6622478839770832,0.016689124540939328,16,160,0.019236915220802703,1900,224,1.7821339480886888e-05,8.870600965709783e-07,0.8221421337477923,0.8705594335122099,0.8301775980382043,0.8094696708208359,0.8519902610271219,0.9471270604744387,COMPLETE
1481,0.8405102178583919,2026-06-01 08:09:28.336873,2026-06-01 08:10:10.445162,0 days 00:00:42.108289,balanced,0.6663868321350426,0.018195954624102582,16,10,0.0008188060282192638,1900,224,9.719652647055582e-06,4.419907041104671e-07,0.847040148402018,0.8808625479442083,0.8405102178583919,0.8357548544195029,0.8453371836249364,0.9516231151192556,COMPLETE
1482,0.8317468103041068,2026-06-01 08:10:10.457354,2026-06-01 08:10:40.058452,0 days 00:00:29.601098,balanced,0.66587935904055,0.019881042305884934,16,20,0.3146565888574898,1800,208,1.2561825367031777e-05,5.487969862344924e-07,0.8577316983044627,0.8725885203408348,0.8317468103041068,0.81608556896618,0.8480267255534795,0.94718001305467,COMPLETE
1483,0.8401536895376932,2026-06-01 08:10:40.070434,2026-06-01 08:11:17.739483,0 days 00:00:37.669049,balanced,0.6500116525707996,0.018771299063997705,16,10,3.103888996444209e-05,1800,216,1.2182049625580757e-05,1.0910797358415913e-06,0.8498083913836811,0.8805576538686156,0.8401536895376932,0.8351349753052819,0.8452522507219297,0.9516427322456252,COMPLETE
1484,0.834647961511962,2026-06-01 08:11:17.750342,2026-06-01 08:11:55.358583,0 days 00:00:37.608241,balanced,0.6503981942369418,0.019531705014157377,16,30,0.09346042408434074,1700,216,7.653805863614391e-06,2.6232764619342706e-06,0.847329632851467,0.8755637979978482,0.834647961511962,0.8238831310216649,0.8457052262046316,0.948598533027257,COMPLETE
1485,0.8382108165192745,2026-06-01 08:11:55.369125,2026-06-01 08:12:38.474948,0 days 00:00:43.105823,balanced,0.6573589685843783,0.01926827932751846,16,10,0.03549222629304664,1800,224,9.069808679412485e-06,1.4786316838374265e-06,0.8461266662982365,0.879064756421923,0.8382108165192745,0.8329243080429789,0.8435819036294662,0.9504678090813311,COMPLETE
1486,0.837508911089261,2026-06-01 08:12:38.486637,2026-06-01 08:13:19.020221,0 days 00:00:40.533584,balanced,0.6500731339322975,0.019957727141532742,16,10,0.06608310439580482,1800,224,5.852951323922077e-06,4.0013454957238925e-07,0.8651549699658022,0.8785180600831008,0.837508911089261,0.8320538681983466,0.8430439952437574,0.9498411665705048,COMPLETE
1487,0.8388164699837394,2026-06-01 08:13:19.032731,2026-06-01 08:13:58.634261,0 days 00:00:39.601530,balanced,0.6560442971950737,0.018650283534233578,16,20,0.000829095093816274,1800,216,6.583088834458939e-06,4.189530476595257e-06,0.8475768917898708,0.8792960457595315,0.8388164699837394,0.8319932911871483,0.8457618481399694,0.950928566866437,COMPLETE
1488,0.838488588297281,2026-06-01 08:13:58.645025,2026-06-01 08:14:38.574211,0 days 00:00:39.929186,balanced,0.6502073664910731,0.018592989175280048,16,10,0.032692738812442064,1800,232,9.651084660398642e-06,1.373247386156423e-06,0.8595182564640858,0.8792224599225301,0.838488588297281,0.8328612730843347,0.8442047449181813,0.9505309342045241,COMPLETE
1489,0.8391813437873044,2026-06-01 08:14:38.584809,2026-06-01 08:15:24.275937,0 days 00:00:45.691128,balanced,0.6584573175575084,0.02117980772378642,16,10,0.017968972220947375,1800,224,8.836638981618663e-06,1.180450089352009e-06,0.8515504721231925,0.8800530132114321,0.8391813437873044,0.8356690451362558,0.8427325745993999,0.9508552739661834,COMPLETE
1490,0.837689665428022,2026-06-01 08:15:24.288944,2026-06-01 08:16:08.214740,0 days 00:00:43.925796,balanced,0.6612960244845871,0.02049341320139586,16,10,0.04886194490701771,1800,216,4.276704453997619e-06,5.811422439746888e-07,0.8422243665174232,0.8786337032597222,0.837689665428022,0.8321123749065569,0.843355415888115,0.9502703254740429,COMPLETE
1491,0.8380557798183715,2026-06-01 08:16:08.227230,2026-06-01 08:16:51.556235,0 days 00:00:43.329005,balanced,0.6626961660700836,0.01803739611131268,16,20,0.018250035532349183,1800,216,7.5940090671016715e-06,1.6554031257227201e-06,0.8499869088082852,0.8785180607462933,0.8380557798183715,0.8298547210014483,0.8464413113640225,0.950274485164529,COMPLETE
1492,0.8385844794005363,2026-06-01 08:16:51.569591,2026-06-01 08:17:33.528405,0 days 00:00:41.958814,balanced,0.6681309056365259,0.019088359011351846,16,10,0.033948893837783496,1800,224,1.216743497839892e-05,9.503399206171929e-07,0.8425803072119367,0.8793591296135861,0.8385844794005363,0.8333783916525581,0.8438650133061548,0.9505804162025635,COMPLETE
1493,0.8386904348289382,2026-06-01 08:17:33.540156,2026-06-01 08:18:16.008262,0 days 00:00:42.468106,balanced,0.6500893002601611,0.01829638320680973,16,10,0.01674678838243191,1800,232,2.1018112222788026e-05,4.3147814692349185e-07,0.8673886988163912,0.879443239318883,0.8386904348289382,0.8335365037107062,0.8439216352414926,0.9509475688351565,COMPLETE
1494,0.8364034104473097,2026-06-01 08:18:16.018883,2026-06-01 08:19:02.983052,0 days 00:00:46.964169,balanced,0.6587555889856757,0.017572282249812915,16,20,0.04305552721768155,1800,232,1.9852390170126783e-05,6.479326277318714e-07,0.8381563802057816,0.8773405620109099,0.8364034104473097,0.8286235254450015,0.8443462997565256,0.9497412179741289,COMPLETE
1495,0.8406979658089392,2026-06-01 08:19:02.994621,2026-06-01 08:19:42.641473,0 days 00:00:39.646852,balanced,0.6667464140181925,0.018173119404577172,16,10,0.00043073747171557767,1800,224,8.283985852125809e-06,3.4562920989541726e-07,0.8599458776088639,0.8809571692487416,0.8406979658089392,0.8356367676306706,0.845846781042976,0.9516588063411353,COMPLETE
1496,0.8401959621329449,2026-06-01 08:19:42.653038,2026-06-01 08:20:19.903036,0 days 00:00:37.249998,balanced,0.6679793796200617,0.01962958618550228,16,10,0.0005391503158378485,1700,224,7.95638454756256e-06,3.574662614589411e-07,0.8630148160126168,0.8806838182607629,0.8401959621329449,0.83582183238833,0.8446294094332144,0.9515644371951901,COMPLETE
1497,0.8334042673885849,2026-06-01 08:20:19.914915,2026-06-01 08:20:59.040793,0 days 00:00:39.125878,,0.6671578443012723,0.02065119382696212,16,10,0.0748614621350023,1800,224,1.061162169967959e-05,3.359168834441496e-07,0.8528171505880249,0.8803158406627117,0.8334042673885849,0.8626073755634261,0.8061264934035446,0.9497280837091981,COMPLETE
1498,0.8381897364139382,2026-06-01 08:20:59.052265,2026-06-01 08:21:37.953711,0 days 00:00:38.901446,balanced,0.6722124614657399,0.02067878363515767,16,20,0.017321749669984732,1700,224,6.889639448579434e-06,3.01423141217436e-07,0.8672241923143049,0.8788649995608505,0.8381897364139382,0.8316393500332909,0.8448558971745653,0.9503126403784967,COMPLETE
1499,0.8385381689713158,2026-06-01 08:21:37.965644,2026-06-01 08:22:16.895415,0 days 00:00:38.929771,balanced,0.6676896599657608,0.019597749842218203,16,10,0.034397501583794184,1700,232,6.254429214343236e-06,2.916727528511081e-07,0.8612693199637439,0.879317075589928,0.8385381689713158,0.8332836262947511,0.8438650133061548,0.9505201601273088,COMPLETE
1500,0.8394616778643863,2026-06-01 08:22:16.910933,2026-06-01 08:22:55.078087,0 days 00:00:38.167154,balanced,0.6584334876125553,0.019196895311153664,16,10,0.017709715255215794,1700,232,4.874934063920102e-06,4.4662107212196325e-07,0.8702015502177425,0.8799583889225332,0.8394616778643863,0.8338697695550179,0.8451390068512542,0.950738652283483,COMPLETE
1501,0.8326230170990881,2026-06-01 08:22:55.090937,2026-06-01 08:23:40.714311,0 days 00:00:45.623374,balanced,0.6727711627577717,0.019524432703586492,16,80,0.05064627507054389,1800,224,1.0862006919164838e-05,7.056209205936352e-07,0.860401565149216,0.8735557585742179,0.8326230170990881,0.8188182482642024,0.8469225978143933,0.9477894628219118,COMPLETE
1502,0.8389037595235443,2026-06-01 08:23:40.728320,2026-06-01 08:24:21.755565,0 days 00:00:41.027245,balanced,0.6631565491736817,0.01827081161929228,16,10,0.0176532658460128,1800,224,7.515202051207731e-06,3.3134838474715567e-07,0.8569103521951276,0.8795063244993223,0.8389037595235443,0.8331009772510205,0.8447992752392276,0.950887615061537,COMPLETE
1503,0.8374234049122666,2026-06-01 08:24:21.766963,2026-06-01 08:25:02.835599,0 days 00:00:41.068636,balanced,0.6654721065701273,0.01911571109020344,16,20,0.03313716682959857,1700,232,9.236821579516075e-06,5.359724457756364e-07,0.8488098751056441,0.8781921411510544,0.8374234049122666,0.8302091960626296,0.8447709642715587,0.9499454638090015,COMPLETE
1504,0.8391685737344243,2026-06-01 08:25:02.847305,2026-06-01 08:25:43.513212,0 days 00:00:40.665907,balanced,0.657493415148502,0.02121920780904247,16,10,0.016919420103232306,1800,224,7.2736960875899e-06,2.721100060697561e-07,0.854460152506916,0.8799794200793145,0.8391685737344243,0.8352335843359779,0.8431572391144329,0.9507764978410084,COMPLETE
1505,0.8406336844710646,2026-06-01 08:25:43.526041,2026-06-01 08:26:20.612787,0 days 00:00:37.086746,balanced,0.6747220456580093,0.01852937291513347,16,10,0.0001148836210255065,1700,224,2.9330907618792843e-06,9.4944303238864e-07,0.8369800437883806,0.8807889521593211,0.8406336844710646,0.8347233430252338,0.8466394881377045,0.9515423678626386,COMPLETE
1506,0.8397899224226517,2026-06-01 08:26:20.624222,2026-06-01 08:27:05.049784,0 days 00:00:44.425562,balanced,0.6733297653302927,0.019784422763340245,16,20,0.0005923673469376162,1800,232,2.704484053565002e-06,5.039110550672952e-07,0.8333039856819964,0.8802632747082212,0.8397899224226517,0.8346059055572511,0.8450540739482474,0.9508036769560291,COMPLETE
1507,0.8291804008201556,2026-06-01 08:27:05.060651,2026-06-01 08:27:39.256158,0 days 00:00:34.195507,balanced,0.6734356629881637,0.019923854251442673,16,150,0.06474183762861892,1600,224,4.657409352780994e-06,2.6789177961125424e-06,0.8410495068523833,0.8698970923387854,0.8291804008201556,0.8090860447547557,0.8503199139346583,0.9465069204174407,COMPLETE
1508,0.8387318466419457,2026-06-01 08:27:39.267900,2026-06-01 08:28:18.826175,0 days 00:00:39.558275,balanced,0.6659751784145236,0.019146901042584492,16,10,0.03871316372500875,1700,232,1.9583027602185606e-06,1.9774878839305414e-06,0.8451243632168322,0.8794747731218037,0.8387318466419457,0.8335663772367976,0.8439782571768303,0.9504927466900951,COMPLETE
1509,0.8379722208223349,2026-06-01 08:28:18.836862,2026-06-01 08:28:57.614192,0 days 00:00:38.777330,balanced,0.6752636332927549,0.022172930561320657,16,10,0.015614142807945092,1800,216,3.8060839360521447e-06,1.0256981630320661e-06,0.8749919655432944,0.8792645043298984,0.8379722208223349,0.835250215657871,0.8407224958949097,0.9508203517338226,COMPLETE
1510,0.8255774523405511,2026-06-01 08:28:57.635696,2026-06-01 08:29:15.307566,0 days 00:00:17.671870,balanced,0.6583018495570769,0.01839429619016854,16,20,0.8652660122231566,1600,224,2.769779046460824e-06,4.387944021032538e-06,0.8634004000710689,0.8668902795524668,0.8255774523405511,0.8040678088135319,0.8482815242624993,0.9443177196930733,COMPLETE
